a : 989.0000, 0 -> 3
b : -889.0000, 0 -> 5
a : 663.0000, 1 -> 6
b : 954.0000, 1 -> 4
a : 648.0000, 2 -> 5
b : -53.0000, 2 -> 4
a : 947.0000, 3 -> 3
b : -538.0000, 3 -> 7
a : 626.0000, 4 -> 5
b : -995.0000, 4 -> 3
a : 504.0000, 5 -> 0
b : 605.0000, 5 -> 0
a : -234.0000, 6 -> 4
b : -658.0000, 6 -> 5
a : -88.0000, 7 -> 4
b : -503.0000, 7 -> 1
a : 207.0000, 0 -> 1
b : -801.0000, 1 -> 6
a : 628.0000, 2 -> 1
b : -615.0000, 3 -> 2
a : -628.0000, 4 -> 3
a : -483.0000, 5 -> 4
b : -823.0000, 6 -> 7
b : 539.0000, 7 -> 7
