a : 626.0000, 0 -> 5
b : -2.0000, 0 -> 1
c : -887.0000, 0 -> 2
d : -119.0000, 0 -> 7
a : 190.0000, 1 -> 0
b : 71.0000, 1 -> 4
c : 920.0000, 1 -> 1
d : 236.0000, 1 -> 5
a : -61.0000, 2 -> 5
b : -331.0000, 2 -> 3
c : 299.0000, 2 -> 6
d : -926.0000, 2 -> 0
a : 809.0000, 3 -> 7
b : 64.0000, 3 -> 6
c : -991.0000, 3 -> 1
d : -921.0000, 3 -> 4
a : 517.0000, 4 -> 3
b : -768.0000, 4 -> 3
c : -959.0000, 4 -> 5
d : -235.0000, 4 -> 6
a : -429.0000, 5 -> 3
b : 952.0000, 5 -> 5
c : -102.0000, 5 -> 1
d : 246.0000, 5 -> 0
a : 423.0000, 6 -> 0
b : -327.0000, 6 -> 6
c : 210.0000, 6 -> 4
d : -371.0000, 6 -> 4
a : -29.0000, 7 -> 4
b : -161.0000, 7 -> 6
c : 78.0000, 7 -> 7
d : -403.0000, 7 -> 5
d : 442.0000, 0 -> 6
a : 282.0000, 0 -> 6
a : -951.0000, 1 -> 5
b : -126.0000, 1 -> 0
d : -12.0000, 2 -> 1
d : 770.0000, 2 -> 7
c : 913.0000, 3 -> 3
a : -888.0000, 3 -> 4
d : -604.0000, 4 -> 3
b : -519.0000, 4 -> 4
a : 922.0000, 5 -> 0
d : -91.0000, 5 -> 5
b : 31.0000, 6 -> 5
b : 752.0000, 6 -> 1
d : 291.0000, 7 -> 6
c : 368.0000, 7 -> 5
