a : 983.0000, 0 -> 7
b : 666.0000, 0 -> 5
a : -55.0000, 1 -> 3
b : 793.0000, 1 -> 1
a : -112.0000, 2 -> 4
b : 374.0000, 2 -> 1
a : 968.0000, 3 -> 7
b : 389.0000, 3 -> 3
a : -169.0000, 4 -> 3
b : 871.0000, 4 -> 6
a : 198.0000, 5 -> 0
b : 49.0000, 5 -> 0
a : 526.0000, 6 -> 6
b : 320.0000, 6 -> 4
a : -839.0000, 7 -> 2
b : 409.0000, 7 -> 3
b : 711.0000, 0 -> 3
a : -899.0000, 1 -> 5
b : -776.0000, 2 -> 0
b : 18.0000, 3 -> 5
a : 656.0000, 4 -> 4
b : -305.0000, 5 -> 6
b : 204.0000, 6 -> 7
b : 35.0000, 7 -> 7
