a : 371.0000, 0 -> 7
b : 173.0000, 0 -> 5
a : -335.0000, 1 -> 7
b : -358.0000, 1 -> 2
a : 884.0000, 2 -> 6
b : 113.0000, 2 -> 5
a : 419.0000, 3 -> 1
b : 80.0000, 3 -> 1
a : -434.0000, 4 -> 0
b : 340.0000, 4 -> 0
a : 229.0000, 5 -> 0
b : 358.0000, 5 -> 3
a : 786.0000, 6 -> 2
b : 746.0000, 6 -> 5
a : -932.0000, 7 -> 7
b : 124.0000, 7 -> 7
b : 147.0000, 0 -> 4
b : -905.0000, 1 -> 4
a : 780.0000, 2 -> 0
b : -122.0000, 3 -> 6
b : 150.0000, 4 -> 1
b : -205.0000, 5 -> 5
b : 67.0000, 6 -> 6
a : 441.0000, 7 -> 5
