a : -328.0000, 0 -> 5
b : 519.0000, 0 -> 1
c : -737.0000, 0 -> 3
d : 392.0000, 0 -> 1
a : 594.0000, 1 -> 5
b : -684.0000, 1 -> 5
c : -297.0000, 1 -> 1
d : 559.0000, 1 -> 3
a : -288.0000, 2 -> 2
b : 156.0000, 2 -> 5
c : 302.0000, 2 -> 4
d : 477.0000, 2 -> 0
a : -970.0000, 3 -> 7
b : -277.0000, 3 -> 0
c : 945.0000, 3 -> 0
d : 879.0000, 3 -> 3
a : 321.0000, 4 -> 7
b : -317.0000, 4 -> 3
c : 938.0000, 4 -> 6
d : -552.0000, 4 -> 5
a : 97.0000, 5 -> 2
b : -163.0000, 5 -> 0
c : -170.0000, 5 -> 0
d : 805.0000, 5 -> 1
a : 427.0000, 6 -> 4
b : 426.0000, 6 -> 2
c : 499.0000, 6 -> 2
d : 588.0000, 6 -> 3
a : 135.0000, 7 -> 2
b : -498.0000, 7 -> 5
c : 130.0000, 7 -> 3
d : -940.0000, 7 -> 5
a : 518.0000, 0 -> 7
d : -380.0000, 0 -> 4
b : -686.0000, 1 -> 3
b : -468.0000, 1 -> 4
c : 532.0000, 2 -> 0
d : -423.0000, 2 -> 4
a : -457.0000, 3 -> 2
b : 204.0000, 3 -> 7
c : -548.0000, 4 -> 0
c : 992.0000, 4 -> 2
d : -164.0000, 5 -> 6
c : -56.0000, 5 -> 2
d : -462.0000, 6 -> 0
d : 923.0000, 6 -> 7
a : 581.0000, 7 -> 1
d : 977.0000, 7 -> 0
