a : -270.0000, 0 -> 2
b : -406.0000, 0 -> 1
c : 323.0000, 0 -> 3
d : -788.0000, 0 -> 3
a : -842.0000, 1 -> 1
b : -80.0000, 1 -> 0
c : -901.0000, 1 -> 0
d : 480.0000, 1 -> 0
a : -491.0000, 2 -> 1
b : -243.0000, 2 -> 2
c : 790.0000, 2 -> 0
d : 262.0000, 2 -> 2
a : -448.0000, 3 -> 1
b : 499.0000, 3 -> 0
c : 777.0000, 3 -> 0
d : -264.0000, 3 -> 0
d : 828.0000, 0 -> 1
a : 416.0000, 0 -> 1
a : 118.0000, 1 -> 2
c : 276.0000, 1 -> 3
a : -721.0000, 2 -> 0
b : 963.0000, 2 -> 1
c : 186.0000, 3 -> 3
b : -316.0000, 3 -> 2
