a : 364.0000, 0 -> 3
b : -500.0000, 0 -> 5
a : 771.0000, 1 -> 7
b : -465.0000, 1 -> 4
a : -901.0000, 2 -> 1
b : -38.0000, 2 -> 0
a : 199.0000, 3 -> 4
b : -292.0000, 3 -> 5
a : 905.0000, 4 -> 7
b : 439.0000, 4 -> 3
a : -875.0000, 5 -> 2
b : 552.0000, 5 -> 0
a : 881.0000, 6 -> 0
b : -377.0000, 6 -> 4
a : -552.0000, 7 -> 2
b : 318.0000, 7 -> 4
b : -186.0000, 0 -> 7
b : -343.0000, 1 -> 1
a : -689.0000, 2 -> 2
b : 793.0000, 3 -> 4
a : -567.0000, 4 -> 3
a : 30.0000, 5 -> 5
a : 786.0000, 6 -> 3
a : -694.0000, 7 -> 3
a : -781.0000, 1 -> 6
