a : 678.0000, 0 -> 0
b : -347.0000, 0 -> 4
a : -528.0000, 1 -> 7
b : 738.0000, 1 -> 5
a : -287.0000, 2 -> 2
b : 576.0000, 2 -> 0
a : 743.0000, 3 -> 2
b : -772.0000, 3 -> 2
a : 847.0000, 4 -> 6
b : 488.0000, 4 -> 6
a : 871.0000, 5 -> 0
b : -899.0000, 5 -> 0
a : -187.0000, 6 -> 6
b : -455.0000, 6 -> 0
a : -320.0000, 7 -> 1
b : -72.0000, 7 -> 6
b : -262.0000, 0 -> 5
b : -944.0000, 1 -> 6
a : 781.0000, 2 -> 4
b : -645.0000, 3 -> 0
a : 912.0000, 4 -> 4
b : 986.0000, 5 -> 7
b : 741.0000, 6 -> 2
b : 325.0000, 7 -> 7
a : -303.0000, 7 -> 3
