a : -527.0000, 0 -> 0
b : -522.0000, 0 -> 0
c : 815.0000, 0 -> 1
d : -667.0000, 0 -> 2
a : 877.0000, 1 -> 1
b : -964.0000, 1 -> 2
c : 887.0000, 1 -> 1
d : 653.0000, 1 -> 3
a : -575.0000, 2 -> 3
b : 695.0000, 2 -> 0
c : -148.0000, 2 -> 1
d : -31.0000, 2 -> 0
a : -743.0000, 3 -> 3
b : 489.0000, 3 -> 0
c : -713.0000, 3 -> 1
d : -191.0000, 3 -> 1
c : -920.0000, 0 -> 2
c : 172.0000, 0 -> 3
b : 68.0000, 1 -> 3
a : -445.0000, 1 -> 3
d : -569.0000, 2 -> 2
b : -146.0000, 2 -> 1
b : 785.0000, 3 -> 2
b : 918.0000, 3 -> 3
