a : -772.0000, 0 -> 0
b : -783.0000, 0 -> 2
a : 58.0000, 1 -> 0
b : 106.0000, 1 -> 5
a : 836.0000, 2 -> 7
b : 445.0000, 2 -> 0
a : -919.0000, 3 -> 7
b : -632.0000, 3 -> 7
a : 752.0000, 4 -> 4
b : -224.0000, 4 -> 6
a : -847.0000, 5 -> 7
b : -793.0000, 5 -> 3
a : 593.0000, 6 -> 2
b : 52.0000, 6 -> 7
a : -123.0000, 7 -> 6
b : -528.0000, 7 -> 5
b : 384.0000, 0 -> 0
b : -725.0000, 1 -> 3
a : -856.0000, 2 -> 0
b : -365.0000, 3 -> 2
a : 934.0000, 4 -> 0
a : 789.0000, 5 -> 4
a : -571.0000, 6 -> 7
b : 496.0000, 7 -> 1
