a : -113.0000, 0 -> 5
b : -669.0000, 0 -> 6
a : 263.0000, 1 -> 0
b : -614.0000, 1 -> 1
a : 826.0000, 2 -> 0
b : -464.0000, 2 -> 0
a : 319.0000, 3 -> 2
b : -886.0000, 3 -> 5
a : -681.0000, 4 -> 2
b : 927.0000, 4 -> 7
a : -952.0000, 5 -> 3
b : -119.0000, 5 -> 2
a : 373.0000, 6 -> 5
b : -790.0000, 6 -> 3
a : -218.0000, 7 -> 5
b : -170.0000, 7 -> 2
a : 715.0000, 0 -> 3
b : 990.0000, 1 -> 2
b : -51.0000, 2 -> 3
b : -277.0000, 3 -> 1
b : -981.0000, 4 -> 0
b : -916.0000, 5 -> 5
a : -884.0000, 6 -> 1
b : -825.0000, 7 -> 6
a : -939.0000, 1 -> 4
