a : 499.0000, 0 -> 7
b : -954.0000, 0 -> 3
c : -242.0000, 0 -> 0
d : 961.0000, 0 -> 5
a : -494.0000, 1 -> 7
b : 55.0000, 1 -> 6
c : -565.0000, 1 -> 2
d : 7.0000, 1 -> 7
a : 647.0000, 2 -> 7
b : 974.0000, 2 -> 5
c : 10.0000, 2 -> 0
d : -225.0000, 2 -> 4
a : -113.0000, 3 -> 7
b : 63.0000, 3 -> 5
c : -620.0000, 3 -> 3
d : -680.0000, 3 -> 3
a : -118.0000, 4 -> 5
b : 619.0000, 4 -> 2
c : -324.0000, 4 -> 6
d : -563.0000, 4 -> 6
a : 163.0000, 5 -> 2
b : -626.0000, 5 -> 6
c : -638.0000, 5 -> 4
d : -521.0000, 5 -> 5
a : -355.0000, 6 -> 4
b : -665.0000, 6 -> 1
c : 699.0000, 6 -> 1
d : 868.0000, 6 -> 7
a : 562.0000, 7 -> 2
b : 916.0000, 7 -> 1
c : -139.0000, 7 -> 7
d : -211.0000, 7 -> 0
c : 183.0000, 0 -> 1
d : 618.0000, 0 -> 0
c : -491.0000, 1 -> 4
c : 786.0000, 1 -> 1
b : -460.0000, 2 -> 4
a : -467.0000, 2 -> 5
d : -843.0000, 3 -> 0
b : 240.0000, 3 -> 6
a : -754.0000, 4 -> 1
c : 810.0000, 4 -> 7
d : -262.0000, 5 -> 6
d : -353.0000, 5 -> 7
d : -804.0000, 6 -> 4
a : 196.0000, 6 -> 3
d : -896.0000, 7 -> 7
c : -800.0000, 7 -> 4
