a : 957.0000, 0 -> 6
b : 747.0000, 0 -> 6
c : -431.0000, 0 -> 4
d : -976.0000, 0 -> 4
a : -849.0000, 1 -> 5
b : 136.0000, 1 -> 1
c : 574.0000, 1 -> 4
d : -236.0000, 1 -> 5
a : 819.0000, 2 -> 4
b : 984.0000, 2 -> 1
c : 674.0000, 2 -> 3
d : -517.0000, 2 -> 4
a : -543.0000, 3 -> 2
b : 108.0000, 3 -> 2
c : 636.0000, 3 -> 4
d : 190.0000, 3 -> 4
a : -524.0000, 4 -> 3
b : 48.0000, 4 -> 2
c : 437.0000, 4 -> 4
d : -138.0000, 4 -> 2
a : -528.0000, 5 -> 7
b : 826.0000, 5 -> 4
c : -562.0000, 5 -> 7
d : -106.0000, 5 -> 7
a : 568.0000, 6 -> 1
b : -837.0000, 6 -> 5
c : -628.0000, 6 -> 0
d : -325.0000, 6 -> 6
a : -440.0000, 7 -> 5
b : -915.0000, 7 -> 7
c : -70.0000, 7 -> 6
d : -356.0000, 7 -> 6
c : 956.0000, 0 -> 1
c : 396.0000, 0 -> 5
a : 195.0000, 1 -> 2
b : -718.0000, 1 -> 3
a : 766.0000, 2 -> 7
c : 534.0000, 2 -> 1
c : -160.0000, 3 -> 3
b : -695.0000, 3 -> 4
b : -55.0000, 4 -> 6
a : 715.0000, 4 -> 1
a : -752.0000, 5 -> 3
c : -227.0000, 5 -> 1
d : -244.0000, 6 -> 4
a : -788.0000, 6 -> 6
c : -870.0000, 7 -> 5
d : -638.0000, 7 -> 2
