a : 640.0000, 0 -> 3
b : 111.0000, 0 -> 1
c : -27.0000, 0 -> 3
d : 774.0000, 0 -> 2
a : 372.0000, 1 -> 2
b : 846.0000, 1 -> 2
c : -531.0000, 1 -> 0
d : -716.0000, 1 -> 0
a : 962.0000, 2 -> 0
b : -343.0000, 2 -> 1
c : -801.0000, 2 -> 1
d : -33.0000, 2 -> 2
a : -227.0000, 3 -> 0
b : -909.0000, 3 -> 0
c : 599.0000, 3 -> 3
d : -763.0000, 3 -> 2
a : -659.0000, 0 -> 0
c : 231.0000, 0 -> 1
b : -211.0000, 1 -> 1
c : -270.0000, 1 -> 3
d : 835.0000, 2 -> 3
d : 888.0000, 2 -> 0
c : -936.0000, 3 -> 0
d : -458.0000, 3 -> 0
