a : 194.0000, 0 -> 7
b : -585.0000, 0 -> 6
c : -42.0000, 0 -> 6
d : 49.0000, 0 -> 1
a : -120.0000, 1 -> 7
b : -344.0000, 1 -> 3
c : -533.0000, 1 -> 2
d : -738.0000, 1 -> 3
a : 423.0000, 2 -> 4
b : 72.0000, 2 -> 6
c : 293.0000, 2 -> 0
d : -203.0000, 2 -> 1
a : 899.0000, 3 -> 5
b : -104.0000, 3 -> 6
c : 403.0000, 3 -> 6
d : 537.0000, 3 -> 7
a : 152.0000, 4 -> 3
b : -340.0000, 4 -> 5
c : 800.0000, 4 -> 4
d : 450.0000, 4 -> 1
a : 221.0000, 5 -> 6
b : -548.0000, 5 -> 4
c : -141.0000, 5 -> 0
d : -799.0000, 5 -> 2
a : 197.0000, 6 -> 5
b : 24.0000, 6 -> 1
c : -213.0000, 6 -> 7
d : -487.0000, 6 -> 5
a : -675.0000, 7 -> 7
b : -762.0000, 7 -> 2
c : -505.0000, 7 -> 7
d : 224.0000, 7 -> 5
c : 372.0000, 0 -> 0
b : -29.0000, 0 -> 3
a : -95.0000, 1 -> 3
c : 472.0000, 1 -> 4
d : 970.0000, 2 -> 7
c : 186.0000, 2 -> 2
b : 193.0000, 3 -> 0
d : -801.0000, 3 -> 6
d : -823.0000, 4 -> 5
c : 874.0000, 4 -> 1
b : -925.0000, 5 -> 2
a : 661.0000, 5 -> 3
b : 587.0000, 6 -> 4
c : -955.0000, 6 -> 4
b : -452.0000, 7 -> 4
d : 388.0000, 7 -> 2
