a : -90.0000, 0 -> 1
b : 160.0000, 0 -> 5
c : -658.0000, 0 -> 3
d : -776.0000, 0 -> 4
a : 669.0000, 1 -> 5
b : 684.0000, 1 -> 4
c : -807.0000, 1 -> 0
d : -436.0000, 1 -> 7
a : -612.0000, 2 -> 3
b : -800.0000, 2 -> 0
c : -187.0000, 2 -> 3
d : -558.0000, 2 -> 3
a : -718.0000, 3 -> 3
b : 576.0000, 3 -> 2
c : -130.0000, 3 -> 1
d : 961.0000, 3 -> 0
a : 905.0000, 4 -> 1
b : 68.0000, 4 -> 5
c : -207.0000, 4 -> 3
d : -288.0000, 4 -> 7
a : 244.0000, 5 -> 7
b : -213.0000, 5 -> 7
c : 354.0000, 5 -> 4
d : 141.0000, 5 -> 4
a : 779.0000, 6 -> 1
b : 976.0000, 6 -> 7
c : -10.0000, 6 -> 7
d : -21.0000, 6 -> 0
a : -168.0000, 7 -> 4
b : -316.0000, 7 -> 6
c : 357.0000, 7 -> 3
d : -558.0000, 7 -> 7
c : -556.0000, 0 -> 4
c : 86.0000, 0 -> 5
d : -648.0000, 1 -> 4
b : -583.0000, 1 -> 6
b : -910.0000, 2 -> 3
d : 73.0000, 2 -> 1
d : 22.0000, 3 -> 7
a : -19.0000, 3 -> 6
a : -755.0000, 4 -> 3
b : 162.0000, 4 -> 6
d : -236.0000, 5 -> 1
c : -929.0000, 5 -> 6
d : -201.0000, 6 -> 5
a : -52.0000, 6 -> 2
a : -948.0000, 7 -> 1
b : 509.0000, 7 -> 3
