a : 620.0000, 0 -> 4
b : -971.0000, 0 -> 7
c : -765.0000, 0 -> 0
d : 641.0000, 0 -> 4
a : 40.0000, 1 -> 3
b : -364.0000, 1 -> 5
c : 202.0000, 1 -> 5
d : -827.0000, 1 -> 4
a : -958.0000, 2 -> 5
b : 274.0000, 2 -> 4
c : 390.0000, 2 -> 3
d : -256.0000, 2 -> 2
a : 727.0000, 3 -> 7
b : 25.0000, 3 -> 2
c : 338.0000, 3 -> 3
d : -495.0000, 3 -> 0
a : -302.0000, 4 -> 1
b : -645.0000, 4 -> 3
c : -790.0000, 4 -> 4
d : 325.0000, 4 -> 1
a : -619.0000, 5 -> 7
b : -543.0000, 5 -> 1
c : 193.0000, 5 -> 6
d : -690.0000, 5 -> 4
a : -272.0000, 6 -> 7
b : -163.0000, 6 -> 3
c : 572.0000, 6 -> 2
d : 386.0000, 6 -> 4
a : 113.0000, 7 -> 3
b : -378.0000, 7 -> 7
c : 217.0000, 7 -> 1
d : -717.0000, 7 -> 4
c : -484.0000, 0 -> 2
a : 260.0000, 0 -> 3
a : -619.0000, 1 -> 7
b : 900.0000, 1 -> 6
a : -598.0000, 2 -> 2
d : -43.0000, 2 -> 1
c : -764.0000, 3 -> 0
b : -864.0000, 3 -> 6
c : 680.0000, 4 -> 0
b : 79.0000, 4 -> 7
a : 887.0000, 5 -> 1
c : -179.0000, 5 -> 4
c : -290.0000, 6 -> 0
c : 431.0000, 6 -> 4
a : 303.0000, 7 -> 0
d : -457.0000, 7 -> 2
