a : 3.0387, 0 -> 5
c : 4.3717, 6 -> 4
b : 2.6890, 6 -> 7
d : -6.1880, 1 -> 0
d : -8.4769, 0 -> 6
b : -1.8439, 6 -> 5
c : 9.3562, 7 -> 4
c : 7.4511, 3 -> 6
d : 9.6322, 5 -> 6
c : 1.0416, 1 -> 6
c : -0.0097, 4 -> 4
d : -6.3942, 1 -> 3
b : 2.4945, 7 -> 4
b : 5.7667, 4 -> 6
d : 2.8042, 7 -> 2
d : 9.6825, 1 -> 4
c : 0.0081, 5 -> 6
a : -8.0505, 5 -> 6
b : 9.3770, 1 -> 5
d : 4.1993, 4 -> 7
a : 7.7369, 1 -> 0
b : -3.0249, 6 -> 4
d : -0.4716, 5 -> 3
a : 0.4341, 0 -> 4
c : 7.1980, 2 -> 0
d : 1.6627, 6 -> 7
c : -1.3478, 0 -> 0
c : -3.1100, 2 -> 7
b : 8.3832, 2 -> 5
b : -7.2778, 3 -> 0
b : 4.4413, 5 -> 3
b : 9.4293, 7 -> 5
a : 8.0566, 4 -> 4
c : 0.6242, 3 -> 3
a : 4.2459, 4 -> 0
d : -7.8204, 4 -> 3
a : -6.3854, 6 -> 2
b : -6.6031, 2 -> 0
a : 0.6549, 3 -> 1
d : 5.1348, 2 -> 2
d : 9.2511, 0 -> 6
d : -5.1149, 3 -> 3
b : -8.5901, 0 -> 0
d : -4.0832, 7 -> 5
a : -1.5563, 7 -> 1
c : 5.5143, 5 -> 2
b : 1.5108, 3 -> 3
a : 9.7059, 2 -> 6
