a : 123.0000, 0 -> 2
b : 314.0000, 0 -> 2
c : -172.0000, 0 -> 3
d : 552.0000, 0 -> 2
a : 519.0000, 1 -> 2
b : 973.0000, 1 -> 2
c : 587.0000, 1 -> 0
d : -536.0000, 1 -> 3
a : 0.0000, 2 -> 0
b : -4.0000, 2 -> 2
c : 142.0000, 2 -> 2
d : 665.0000, 2 -> 3
a : -229.0000, 3 -> 2
b : -58.0000, 3 -> 1
c : 191.0000, 3 -> 1
d : -659.0000, 3 -> 0
b : -138.0000, 0 -> 1
d : -245.0000, 0 -> 1
d : 369.0000, 1 -> 1
c : -695.0000, 1 -> 2
b : -225.0000, 2 -> 3
c : -693.0000, 2 -> 0
a : 749.0000, 3 -> 3
d : -877.0000, 3 -> 3
