a : -974.0000, 0 -> 0
b : 379.0000, 0 -> 2
c : 325.0000, 0 -> 2
d : -435.0000, 0 -> 2
a : -801.0000, 1 -> 0
b : 273.0000, 1 -> 0
c : -675.0000, 1 -> 3
d : -292.0000, 1 -> 1
a : -849.0000, 2 -> 1
b : -235.0000, 2 -> 3
c : 274.0000, 2 -> 0
d : 495.0000, 2 -> 2
a : 652.0000, 3 -> 0
b : 22.0000, 3 -> 1
c : -43.0000, 3 -> 0
d : 12.0000, 3 -> 1
c : 936.0000, 0 -> 1
c : -917.0000, 0 -> 3
b : -76.0000, 1 -> 2
c : 1.0000, 1 -> 0
d : -710.0000, 2 -> 1
b : 57.0000, 2 -> 1
a : -318.0000, 3 -> 1
b : -423.0000, 3 -> 2
