a : -405.0000, 0 -> 0
b : -773.0000, 0 -> 7
a : -663.0000, 1 -> 3
b : 685.0000, 1 -> 0
a : -825.0000, 2 -> 1
b : 44.0000, 2 -> 6
a : 766.0000, 3 -> 0
b : -255.0000, 3 -> 5
a : 307.0000, 4 -> 0
b : 672.0000, 4 -> 6
a : -440.0000, 5 -> 3
b : -780.0000, 5 -> 1
a : -836.0000, 6 -> 5
b : -642.0000, 6 -> 6
a : -381.0000, 7 -> 1
b : -738.0000, 7 -> 5
a : 276.0000, 0 -> 4
b : 916.0000, 1 -> 3
a : 695.0000, 2 -> 4
b : -881.0000, 3 -> 3
b : 286.0000, 4 -> 7
a : -812.0000, 5 -> 4
a : 912.0000, 6 -> 7
a : 202.0000, 7 -> 7
a : -829.0000, 4 -> 2
