a : -573.0000, 0 -> 1
b : -517.0000, 0 -> 7
c : -775.0000, 0 -> 0
d : -830.0000, 0 -> 5
a : -545.0000, 1 -> 4
b : 370.0000, 1 -> 5
c : 743.0000, 1 -> 5
d : 893.0000, 1 -> 2
a : 457.0000, 2 -> 5
b : 296.0000, 2 -> 3
c : 402.0000, 2 -> 0
d : -602.0000, 2 -> 2
a : 942.0000, 3 -> 7
b : -357.0000, 3 -> 1
c : 730.0000, 3 -> 0
d : -333.0000, 3 -> 0
a : -501.0000, 4 -> 1
b : -883.0000, 4 -> 3
c : -510.0000, 4 -> 7
d : -855.0000, 4 -> 5
a : -297.0000, 5 -> 3
b : 231.0000, 5 -> 6
c : 88.0000, 5 -> 0
d : -711.0000, 5 -> 3
a : -49.0000, 6 -> 5
b : 569.0000, 6 -> 2
c : -386.0000, 6 -> 4
d : 401.0000, 6 -> 6
a : 573.0000, 7 -> 7
b : 431.0000, 7 -> 0
c : -115.0000, 7 -> 5
d : -437.0000, 7 -> 4
a : 35.0000, 0 -> 2
a : 3.0000, 0 -> 0
a : 819.0000, 1 -> 7
a : 197.0000, 1 -> 5
c : -686.0000, 2 -> 3
c : -641.0000, 2 -> 6
c : 232.0000, 3 -> 7
a : 270.0000, 3 -> 3
c : -221.0000, 4 -> 1
a : 373.0000, 4 -> 2
b : 221.0000, 5 -> 1
b : 132.0000, 5 -> 3
b : 947.0000, 6 -> 5
a : -315.0000, 6 -> 1
a : 375.0000, 7 -> 6
a : 257.0000, 7 -> 0
