a : 663.0000, 0 -> 0
b : -537.0000, 0 -> 0
c : -602.0000, 0 -> 2
d : -902.0000, 0 -> 2
a : 696.0000, 1 -> 3
b : 257.0000, 1 -> 0
c : 853.0000, 1 -> 1
d : 790.0000, 1 -> 2
a : -740.0000, 2 -> 0
b : -955.0000, 2 -> 1
c : -223.0000, 2 -> 3
d : -141.0000, 2 -> 1
a : 772.0000, 3 -> 1
b : -699.0000, 3 -> 3
c : 642.0000, 3 -> 1
d : 976.0000, 3 -> 2
a : 496.0000, 0 -> 1
a : -666.0000, 0 -> 2
c : 168.0000, 1 -> 0
a : 841.0000, 1 -> 0
c : -405.0000, 2 -> 0
b : -659.0000, 2 -> 2
d : 386.0000, 3 -> 0
b : 842.0000, 3 -> 2
