a : 491.0000, 0 -> 1
b : 233.0000, 0 -> 3
c : -32.0000, 0 -> 2
d : 441.0000, 0 -> 3
a : 330.0000, 1 -> 0
b : -594.0000, 1 -> 2
c : -441.0000, 1 -> 0
d : 817.0000, 1 -> 3
a : 7.0000, 2 -> 3
b : 544.0000, 2 -> 0
c : 117.0000, 2 -> 3
d : 169.0000, 2 -> 1
a : 336.0000, 3 -> 0
b : 707.0000, 3 -> 3
c : -805.0000, 3 -> 2
d : 723.0000, 3 -> 3
b : 543.0000, 0 -> 1
d : 119.0000, 0 -> 2
c : 953.0000, 1 -> 3
d : -343.0000, 1 -> 2
b : 132.0000, 2 -> 2
b : 624.0000, 2 -> 3
b : -961.0000, 3 -> 2
c : -624.0000, 3 -> 0
