a : 690.0000, 0 -> 1
b : 906.0000, 0 -> 1
c : 130.0000, 0 -> 2
d : -189.0000, 0 -> 3
a : -76.0000, 1 -> 0
b : -760.0000, 1 -> 0
c : 227.0000, 1 -> 3
d : 891.0000, 1 -> 0
a : 944.0000, 2 -> 1
b : 34.0000, 2 -> 0
c : -345.0000, 2 -> 3
d : -891.0000, 2 -> 2
a : 991.0000, 3 -> 3
b : 648.0000, 3 -> 1
c : 353.0000, 3 -> 3
d : -120.0000, 3 -> 0
c : -734.0000, 0 -> 0
a : 107.0000, 0 -> 0
b : 198.0000, 1 -> 2
c : -777.0000, 1 -> 0
b : 818.0000, 2 -> 2
c : -306.0000, 2 -> 0
a : -619.0000, 3 -> 2
a : -132.0000, 3 -> 1
