a : 497.0000, 0 -> 5
b : 424.0000, 0 -> 4
a : 520.0000, 1 -> 1
b : -253.0000, 1 -> 7
a : 834.0000, 2 -> 2
b : -699.0000, 2 -> 4
a : -824.0000, 3 -> 7
b : -532.0000, 3 -> 7
a : 298.0000, 4 -> 4
b : 308.0000, 4 -> 6
a : 607.0000, 5 -> 2
b : -318.0000, 5 -> 4
a : 909.0000, 6 -> 2
b : 534.0000, 6 -> 1
a : -952.0000, 7 -> 1
b : -778.0000, 7 -> 2
b : -110.0000, 0 -> 2
b : -982.0000, 1 -> 1
a : -721.0000, 2 -> 1
a : -135.0000, 3 -> 0
b : -116.0000, 4 -> 4
b : -338.0000, 5 -> 2
b : 660.0000, 6 -> 3
a : -919.0000, 7 -> 6
