a : 940.0000, 0 -> 7
b : -808.0000, 0 -> 6
c : 488.0000, 0 -> 4
d : -469.0000, 0 -> 6
a : -570.0000, 1 -> 4
b : 548.0000, 1 -> 6
c : 422.0000, 1 -> 4
d : -42.0000, 1 -> 2
a : -771.0000, 2 -> 1
b : 477.0000, 2 -> 5
c : -949.0000, 2 -> 2
d : -601.0000, 2 -> 0
a : 790.0000, 3 -> 3
b : 687.0000, 3 -> 2
c : -304.0000, 3 -> 7
d : -650.0000, 3 -> 4
a : -674.0000, 4 -> 5
b : -388.0000, 4 -> 7
c : 438.0000, 4 -> 5
d : -337.0000, 4 -> 2
a : 256.0000, 5 -> 0
b : -164.0000, 5 -> 6
c : -450.0000, 5 -> 6
d : 967.0000, 5 -> 3
a : -765.0000, 6 -> 2
b : 452.0000, 6 -> 6
c : 989.0000, 6 -> 0
d : -542.0000, 6 -> 2
a : -623.0000, 7 -> 5
b : -370.0000, 7 -> 7
c : 733.0000, 7 -> 7
d : 61.0000, 7 -> 4
d : 74.0000, 0 -> 0
a : 400.0000, 0 -> 5
d : -988.0000, 1 -> 5
c : -585.0000, 1 -> 0
c : -889.0000, 2 -> 4
d : 799.0000, 2 -> 4
d : -739.0000, 3 -> 3
a : -391.0000, 3 -> 4
d : -39.0000, 4 -> 4
c : -234.0000, 4 -> 2
a : 209.0000, 5 -> 4
b : -100.0000, 5 -> 5
b : -875.0000, 6 -> 5
d : -839.0000, 6 -> 3
b : -993.0000, 7 -> 3
d : -181.0000, 7 -> 0
