a : 654.0000, 0 -> 7
b : 738.0000, 0 -> 2
c : 40.0000, 0 -> 7
d : -414.0000, 0 -> 6
a : 615.0000, 1 -> 7
b : -999.0000, 1 -> 5
c : -686.0000, 1 -> 5
d : 195.0000, 1 -> 4
a : -244.0000, 2 -> 4
b : -247.0000, 2 -> 4
c : 51.0000, 2 -> 6
d : -162.0000, 2 -> 6
a : -191.0000, 3 -> 6
b : 325.0000, 3 -> 5
c : -746.0000, 3 -> 5
d : 620.0000, 3 -> 1
a : -548.0000, 4 -> 5
b : -248.0000, 4 -> 7
c : -951.0000, 4 -> 0
d : 675.0000, 4 -> 7
a : 618.0000, 5 -> 3
b : -238.0000, 5 -> 4
c : -515.0000, 5 -> 0
d : -292.0000, 5 -> 4
a : -962.0000, 6 -> 2
b : 782.0000, 6 -> 5
c : 530.0000, 6 -> 7
d : 753.0000, 6 -> 6
a : 98.0000, 7 -> 6
b : -934.0000, 7 -> 7
c : 648.0000, 7 -> 0
d : 147.0000, 7 -> 1
d : -984.0000, 0 -> 5
b : 737.0000, 0 -> 6
a : 857.0000, 1 -> 1
a : 167.0000, 1 -> 6
b : 672.0000, 2 -> 7
d : -763.0000, 2 -> 7
c : 461.0000, 3 -> 3
b : -44.0000, 3 -> 4
b : 107.0000, 4 -> 4
a : 44.0000, 4 -> 2
c : -93.0000, 5 -> 3
d : -326.0000, 5 -> 6
d : 592.0000, 6 -> 7
a : 244.0000, 6 -> 6
a : 275.0000, 7 -> 4
d : -590.0000, 7 -> 7
