a : -68.0000, 0 -> 2
b : -707.0000, 0 -> 3
c : -418.0000, 0 -> 0
d : -215.0000, 0 -> 2
a : 515.0000, 1 -> 2
b : 379.0000, 1 -> 2
c : 707.0000, 1 -> 5
d : -592.0000, 1 -> 1
a : -550.0000, 2 -> 7
b : 584.0000, 2 -> 5
c : -196.0000, 2 -> 5
d : 481.0000, 2 -> 7
a : -741.0000, 3 -> 7
b : 644.0000, 3 -> 5
c : -459.0000, 3 -> 2
d : -199.0000, 3 -> 4
a : -507.0000, 4 -> 7
b : -154.0000, 4 -> 2
c : -958.0000, 4 -> 5
d : 265.0000, 4 -> 5
a : -775.0000, 5 -> 7
b : 624.0000, 5 -> 4
c : -750.0000, 5 -> 0
d : 578.0000, 5 -> 0
a : -428.0000, 6 -> 7
b : 803.0000, 6 -> 2
c : -819.0000, 6 -> 7
d : 438.0000, 6 -> 0
a : -189.0000, 7 -> 2
b : -624.0000, 7 -> 3
c : -267.0000, 7 -> 7
d : 813.0000, 7 -> 0
b : 902.0000, 0 -> 6
a : -270.0000, 0 -> 1
d : -195.0000, 1 -> 2
a : -359.0000, 1 -> 4
c : 591.0000, 2 -> 7
a : 326.0000, 2 -> 3
c : 877.0000, 3 -> 3
a : 265.0000, 3 -> 0
d : 210.0000, 4 -> 4
c : -367.0000, 4 -> 3
a : -257.0000, 5 -> 3
b : 75.0000, 5 -> 7
c : -516.0000, 6 -> 5
a : -281.0000, 6 -> 2
a : 992.0000, 7 -> 6
a : 247.0000, 7 -> 0
