a : -983.0000, 0 -> 3
b : 703.0000, 0 -> 1
c : -197.0000, 0 -> 4
d : -806.0000, 0 -> 7
a : -31.0000, 1 -> 0
b : 782.0000, 1 -> 1
c : -233.0000, 1 -> 3
d : 932.0000, 1 -> 3
a : 652.0000, 2 -> 7
b : -886.0000, 2 -> 4
c : -441.0000, 2 -> 1
d : 769.0000, 2 -> 3
a : -58.0000, 3 -> 6
b : 589.0000, 3 -> 2
c : 992.0000, 3 -> 6
d : -188.0000, 3 -> 7
a : 819.0000, 4 -> 4
b : 482.0000, 4 -> 6
c : -36.0000, 4 -> 4
d : 12.0000, 4 -> 1
a : 164.0000, 5 -> 1
b : -539.0000, 5 -> 4
c : -315.0000, 5 -> 3
d : -599.0000, 5 -> 4
a : 799.0000, 6 -> 7
b : -779.0000, 6 -> 5
c : 754.0000, 6 -> 5
d : -751.0000, 6 -> 7
a : 992.0000, 7 -> 1
b : -788.0000, 7 -> 2
c : -58.0000, 7 -> 6
d : -929.0000, 7 -> 7
d : 80.0000, 0 -> 3
c : 93.0000, 0 -> 0
d : 315.0000, 1 -> 4
c : -993.0000, 1 -> 1
c : -939.0000, 2 -> 2
c : 667.0000, 2 -> 6
b : -867.0000, 3 -> 5
c : 756.0000, 3 -> 5
a : 373.0000, 4 -> 3
c : -377.0000, 4 -> 2
a : -319.0000, 5 -> 6
b : 342.0000, 5 -> 0
b : 462.0000, 6 -> 4
d : -261.0000, 6 -> 6
a : -681.0000, 7 -> 7
a : -941.0000, 7 -> 3
