a : -85.0000, 0 -> 6
b : -684.0000, 0 -> 3
a : 85.0000, 1 -> 0
b : -164.0000, 1 -> 3
a : 487.0000, 2 -> 2
b : 655.0000, 2 -> 7
a : 944.0000, 3 -> 4
b : 314.0000, 3 -> 4
a : 930.0000, 4 -> 1
b : -753.0000, 4 -> 5
a : 227.0000, 5 -> 6
b : 111.0000, 5 -> 7
a : 561.0000, 6 -> 1
b : -807.0000, 6 -> 3
a : 925.0000, 7 -> 2
b : 7.0000, 7 -> 0
a : 914.0000, 0 -> 0
b : -277.0000, 1 -> 2
b : -194.0000, 2 -> 0
b : -124.0000, 3 -> 1
b : 714.0000, 4 -> 2
b : 672.0000, 5 -> 1
b : -249.0000, 6 -> 2
a : 878.0000, 7 -> 1
