a : -440.0000, 0 -> 1
b : -454.0000, 0 -> 3
c : -824.0000, 0 -> 3
d : 79.0000, 0 -> 0
a : -878.0000, 1 -> 2
b : 910.0000, 1 -> 2
c : 704.0000, 1 -> 2
d : 564.0000, 1 -> 1
a : 263.0000, 2 -> 2
b : -871.0000, 2 -> 3
c : 120.0000, 2 -> 3
d : 224.0000, 2 -> 1
a : -841.0000, 3 -> 1
b : -345.0000, 3 -> 1
c : -157.0000, 3 -> 3
d : -428.0000, 3 -> 3
d : -329.0000, 0 -> 3
a : -190.0000, 0 -> 2
a : 947.0000, 1 -> 1
c : -524.0000, 1 -> 0
d : 669.0000, 2 -> 0
a : -498.0000, 2 -> 0
d : 291.0000, 3 -> 0
d : -156.0000, 3 -> 1
