a : -365.0000, 0 -> 1
b : 965.0000, 0 -> 1
c : 871.0000, 0 -> 0
d : -324.0000, 0 -> 1
a : -772.0000, 1 -> 2
b : -650.0000, 1 -> 3
c : -267.0000, 1 -> 2
d : -306.0000, 1 -> 1
a : -485.0000, 2 -> 3
b : -397.0000, 2 -> 3
c : -586.0000, 2 -> 3
d : -325.0000, 2 -> 3
a : 656.0000, 3 -> 1
b : 727.0000, 3 -> 0
c : -230.0000, 3 -> 1
d : -601.0000, 3 -> 3
d : 734.0000, 0 -> 3
b : 962.0000, 0 -> 0
d : 795.0000, 1 -> 3
d : -709.0000, 1 -> 0
b : -14.0000, 2 -> 1
c : 251.0000, 2 -> 2
d : 49.0000, 3 -> 2
d : 456.0000, 3 -> 1
