a : -935.0000, 0 -> 0
b : 957.0000, 0 -> 7
c : 892.0000, 0 -> 5
d : 289.0000, 0 -> 6
a : 738.0000, 1 -> 3
b : 900.0000, 1 -> 3
c : -462.0000, 1 -> 6
d : -209.0000, 1 -> 7
a : 981.0000, 2 -> 4
b : 484.0000, 2 -> 5
c : -416.0000, 2 -> 6
d : 969.0000, 2 -> 2
a : -879.0000, 3 -> 7
b : -326.0000, 3 -> 0
c : 657.0000, 3 -> 6
d : -783.0000, 3 -> 4
a : 952.0000, 4 -> 3
b : 183.0000, 4 -> 4
c : 965.0000, 4 -> 0
d : -2.0000, 4 -> 7
a : -22.0000, 5 -> 3
b : 120.0000, 5 -> 0
c : -320.0000, 5 -> 4
d : 728.0000, 5 -> 0
a : 210.0000, 6 -> 5
b : -203.0000, 6 -> 0
c : -32.0000, 6 -> 2
d : -228.0000, 6 -> 3
a : -533.0000, 7 -> 0
b : -306.0000, 7 -> 4
c : -500.0000, 7 -> 2
d : -474.0000, 7 -> 4
d : -998.0000, 0 -> 1
d : 702.0000, 0 -> 5
a : 370.0000, 1 -> 0
c : 951.0000, 1 -> 2
b : 251.0000, 2 -> 0
b : -501.0000, 2 -> 4
a : 101.0000, 3 -> 3
b : 625.0000, 3 -> 6
b : -387.0000, 4 -> 7
a : -549.0000, 4 -> 7
c : 707.0000, 5 -> 7
b : -434.0000, 5 -> 1
b : 326.0000, 6 -> 1
c : -288.0000, 6 -> 3
b : -95.0000, 7 -> 6
b : -497.0000, 7 -> 5
