a : -416.0000, 0 -> 4
b : 98.0000, 0 -> 1
a : -682.0000, 1 -> 6
b : 142.0000, 1 -> 4
a : -400.0000, 2 -> 2
b : -481.0000, 2 -> 7
a : 939.0000, 3 -> 2
b : 875.0000, 3 -> 5
a : -898.0000, 4 -> 7
b : -733.0000, 4 -> 5
a : -864.0000, 5 -> 0
b : -762.0000, 5 -> 5
a : -961.0000, 6 -> 7
b : -357.0000, 6 -> 1
a : 384.0000, 7 -> 5
b : 860.0000, 7 -> 2
b : 704.0000, 0 -> 3
a : 364.0000, 1 -> 1
a : -883.0000, 2 -> 0
b : 762.0000, 3 -> 0
a : 171.0000, 4 -> 2
a : 201.0000, 5 -> 6
a : -580.0000, 6 -> 2
b : 461.0000, 7 -> 7
