a : -906.0000, 0 -> 2
b : 994.0000, 0 -> 4
c : 555.0000, 0 -> 4
d : 766.0000, 0 -> 0
a : -342.0000, 1 -> 5
b : -50.0000, 1 -> 1
c : -335.0000, 1 -> 7
d : -356.0000, 1 -> 0
a : -620.0000, 2 -> 2
b : -170.0000, 2 -> 5
c : -464.0000, 2 -> 5
d : 766.0000, 2 -> 0
a : 13.0000, 3 -> 1
b : 462.0000, 3 -> 3
c : -166.0000, 3 -> 3
d : -276.0000, 3 -> 4
a : -381.0000, 4 -> 5
b : 318.0000, 4 -> 1
c : 774.0000, 4 -> 4
d : 314.0000, 4 -> 1
a : -342.0000, 5 -> 5
b : 688.0000, 5 -> 6
c : -819.0000, 5 -> 3
d : -949.0000, 5 -> 1
a : 447.0000, 6 -> 6
b : 820.0000, 6 -> 1
c : -700.0000, 6 -> 3
d : -38.0000, 6 -> 6
a : -686.0000, 7 -> 7
b : -831.0000, 7 -> 2
c : -963.0000, 7 -> 0
d : 999.0000, 7 -> 5
c : -190.0000, 0 -> 3
d : 864.0000, 0 -> 6
b : 434.0000, 1 -> 7
c : -194.0000, 1 -> 3
b : 518.0000, 2 -> 7
a : -569.0000, 2 -> 5
a : -611.0000, 3 -> 5
a : 761.0000, 3 -> 7
b : -219.0000, 4 -> 4
a : 706.0000, 4 -> 3
b : -985.0000, 5 -> 3
d : 959.0000, 5 -> 4
b : -502.0000, 6 -> 6
c : 859.0000, 6 -> 2
d : 9.0000, 7 -> 3
c : -654.0000, 7 -> 3
