a : 572.0000, 0 -> 1
b : -402.0000, 0 -> 3
a : -316.0000, 1 -> 6
b : -530.0000, 1 -> 0
a : -49.0000, 2 -> 6
b : -170.0000, 2 -> 0
a : -395.0000, 3 -> 7
b : -670.0000, 3 -> 0
a : 767.0000, 4 -> 0
b : -903.0000, 4 -> 0
a : 726.0000, 5 -> 7
b : -173.0000, 5 -> 7
a : 82.0000, 6 -> 1
b : 248.0000, 6 -> 5
a : -767.0000, 7 -> 6
b : 495.0000, 7 -> 6
a : 934.0000, 0 -> 0
a : -539.0000, 1 -> 5
b : -837.0000, 2 -> 3
b : 880.0000, 3 -> 2
b : -987.0000, 4 -> 2
a : 541.0000, 5 -> 0
b : 512.0000, 6 -> 3
a : 928.0000, 7 -> 4
