a : 654.0000, 0 -> 5
b : 621.0000, 0 -> 2
c : 662.0000, 0 -> 1
d : -507.0000, 0 -> 2
a : -846.0000, 1 -> 4
b : -899.0000, 1 -> 7
c : -761.0000, 1 -> 2
d : -694.0000, 1 -> 4
a : -759.0000, 2 -> 3
b : -843.0000, 2 -> 0
c : -982.0000, 2 -> 2
d : -78.0000, 2 -> 1
a : -69.0000, 3 -> 0
b : 323.0000, 3 -> 7
c : 259.0000, 3 -> 2
d : -470.0000, 3 -> 7
a : -90.0000, 4 -> 5
b : 800.0000, 4 -> 0
c : 938.0000, 4 -> 7
d : 190.0000, 4 -> 6
a : -111.0000, 5 -> 4
b : 398.0000, 5 -> 7
c : 617.0000, 5 -> 7
d : 346.0000, 5 -> 6
a : -326.0000, 6 -> 0
b : -724.0000, 6 -> 5
c : 330.0000, 6 -> 4
d : 138.0000, 6 -> 1
a : -139.0000, 7 -> 5
b : 527.0000, 7 -> 0
c : 933.0000, 7 -> 7
d : 402.0000, 7 -> 3
b : 138.0000, 0 -> 3
b : 378.0000, 0 -> 5
b : -994.0000, 1 -> 5
d : -682.0000, 1 -> 0
c : -245.0000, 2 -> 5
b : 901.0000, 2 -> 1
a : -737.0000, 3 -> 6
c : -147.0000, 3 -> 1
a : 483.0000, 4 -> 4
c : 720.0000, 4 -> 6
a : 951.0000, 5 -> 7
b : 659.0000, 5 -> 1
d : -381.0000, 6 -> 4
c : -826.0000, 6 -> 2
c : 546.0000, 7 -> 3
c : -64.0000, 7 -> 6
