a : 745.0000, 0 -> 4
b : 94.0000, 0 -> 7
c : -188.0000, 0 -> 1
d : 292.0000, 0 -> 5
a : 864.0000, 1 -> 2
b : 277.0000, 1 -> 0
c : 372.0000, 1 -> 4
d : -626.0000, 1 -> 1
a : -948.0000, 2 -> 2
b : 882.0000, 2 -> 3
c : -913.0000, 2 -> 6
d : -62.0000, 2 -> 5
a : 336.0000, 3 -> 5
b : 858.0000, 3 -> 1
c : -536.0000, 3 -> 1
d : 585.0000, 3 -> 6
a : 390.0000, 4 -> 2
b : -645.0000, 4 -> 1
c : 342.0000, 4 -> 6
d : 941.0000, 4 -> 5
a : 637.0000, 5 -> 1
b : 473.0000, 5 -> 2
c : -158.0000, 5 -> 5
d : 180.0000, 5 -> 4
a : 616.0000, 6 -> 2
b : -875.0000, 6 -> 6
c : 757.0000, 6 -> 3
d : 727.0000, 6 -> 3
a : -392.0000, 7 -> 6
b : -271.0000, 7 -> 1
c : -695.0000, 7 -> 1
d : -491.0000, 7 -> 6
d : 855.0000, 0 -> 7
b : -6.0000, 0 -> 2
d : 55.0000, 1 -> 3
a : -817.0000, 1 -> 1
a : -290.0000, 2 -> 7
b : 728.0000, 2 -> 1
b : 336.0000, 3 -> 2
d : -801.0000, 3 -> 0
c : 193.0000, 4 -> 7
b : 859.0000, 4 -> 5
a : 356.0000, 5 -> 6
c : -462.0000, 5 -> 7
a : 859.0000, 6 -> 6
d : 631.0000, 6 -> 4
a : -587.0000, 7 -> 3
c : -348.0000, 7 -> 4
