a : 254.0000, 0 -> 2
b : -954.0000, 0 -> 5
c : -785.0000, 0 -> 0
d : -998.0000, 0 -> 2
a : -619.0000, 1 -> 1
b : -320.0000, 1 -> 5
c : -235.0000, 1 -> 0
d : -542.0000, 1 -> 4
a : -110.0000, 2 -> 7
b : -180.0000, 2 -> 5
c : -937.0000, 2 -> 2
d : -664.0000, 2 -> 3
a : -778.0000, 3 -> 1
b : 935.0000, 3 -> 1
c : -82.0000, 3 -> 5
d : 849.0000, 3 -> 5
a : 199.0000, 4 -> 5
b : 612.0000, 4 -> 1
c : 942.0000, 4 -> 6
d : -21.0000, 4 -> 0
a : -656.0000, 5 -> 7
b : 855.0000, 5 -> 5
c : 975.0000, 5 -> 0
d : -845.0000, 5 -> 2
a : -146.0000, 6 -> 7
b : -497.0000, 6 -> 5
c : 866.0000, 6 -> 1
d : 857.0000, 6 -> 5
a : -724.0000, 7 -> 4
b : -898.0000, 7 -> 1
c : -425.0000, 7 -> 2
d : -624.0000, 7 -> 0
d : -959.0000, 0 -> 3
b : 182.0000, 0 -> 4
b : 12.0000, 1 -> 4
d : 6.0000, 1 -> 7
b : 474.0000, 2 -> 2
a : 91.0000, 2 -> 6
c : 402.0000, 3 -> 7
d : 975.0000, 3 -> 1
a : -347.0000, 4 -> 1
d : 344.0000, 4 -> 6
c : -458.0000, 5 -> 3
d : -570.0000, 5 -> 7
a : 615.0000, 6 -> 0
c : 249.0000, 6 -> 7
d : 773.0000, 7 -> 4
c : -615.0000, 7 -> 7
