a : -889.0000, 0 -> 7
b : -529.0000, 0 -> 3
a : 640.0000, 1 -> 1
b : 405.0000, 1 -> 2
a : 551.0000, 2 -> 4
b : 984.0000, 2 -> 0
a : 746.0000, 3 -> 6
b : -449.0000, 3 -> 7
a : -950.0000, 4 -> 5
b : -562.0000, 4 -> 2
a : -162.0000, 5 -> 7
b : -999.0000, 5 -> 5
a : -872.0000, 6 -> 4
b : 328.0000, 6 -> 4
a : 646.0000, 7 -> 7
b : -628.0000, 7 -> 6
a : -203.0000, 0 -> 6
b : -542.0000, 1 -> 4
b : -178.0000, 2 -> 6
b : -331.0000, 3 -> 0
a : 590.0000, 4 -> 2
b : 288.0000, 5 -> 2
b : 0.0000, 6 -> 3
b : 14.0000, 7 -> 0
a : 664.0000, 6 -> 1
