a : 846.0000, 0 -> 4
b : -387.0000, 0 -> 5
a : -828.0000, 1 -> 2
b : -197.0000, 1 -> 5
a : -335.0000, 2 -> 4
b : 796.0000, 2 -> 2
a : -410.0000, 3 -> 2
b : 460.0000, 3 -> 2
a : 641.0000, 4 -> 2
b : 681.0000, 4 -> 1
a : -401.0000, 5 -> 0
b : 753.0000, 5 -> 2
a : 173.0000, 6 -> 1
b : 64.0000, 6 -> 6
a : -618.0000, 7 -> 3
b : -837.0000, 7 -> 2
b : -214.0000, 0 -> 7
a : -115.0000, 1 -> 1
b : 722.0000, 2 -> 7
b : -70.0000, 3 -> 0
b : 152.0000, 4 -> 0
a : 402.0000, 5 -> 2
a : 536.0000, 6 -> 4
b : 545.0000, 7 -> 4
b : -267.0000, 4 -> 6
