a : 411.0000, 0 -> 1
b : 498.0000, 0 -> 1
c : -729.0000, 0 -> 0
d : 588.0000, 0 -> 1
a : -646.0000, 1 -> 0
b : 112.0000, 1 -> 1
c : 561.0000, 1 -> 0
d : -533.0000, 1 -> 2
a : 110.0000, 2 -> 0
b : -235.0000, 2 -> 0
c : -625.0000, 2 -> 2
d : -211.0000, 2 -> 2
a : -474.0000, 3 -> 2
b : -635.0000, 3 -> 0
c : 277.0000, 3 -> 3
d : 811.0000, 3 -> 0
c : -969.0000, 0 -> 2
a : 943.0000, 0 -> 0
a : -146.0000, 1 -> 1
c : 828.0000, 1 -> 1
c : -606.0000, 2 -> 1
c : -641.0000, 2 -> 0
c : 96.0000, 3 -> 2
b : -132.0000, 3 -> 3
b : 751.0000, 2 -> 3
