a : -978.0000, 0 -> 3
b : 80.0000, 0 -> 5
c : 102.0000, 0 -> 6
d : 85.0000, 0 -> 1
a : -209.0000, 1 -> 1
b : -792.0000, 1 -> 7
c : 73.0000, 1 -> 7
d : -324.0000, 1 -> 5
a : -174.0000, 2 -> 2
b : 828.0000, 2 -> 0
c : -620.0000, 2 -> 5
d : -653.0000, 2 -> 1
a : -5.0000, 3 -> 2
b : -930.0000, 3 -> 7
c : 773.0000, 3 -> 6
d : 571.0000, 3 -> 0
a : -836.0000, 4 -> 2
b : 942.0000, 4 -> 5
c : -277.0000, 4 -> 5
d : 590.0000, 4 -> 3
a : -545.0000, 5 -> 0
b : 639.0000, 5 -> 1
c : -164.0000, 5 -> 5
d : 762.0000, 5 -> 2
a : -163.0000, 6 -> 5
b : 876.0000, 6 -> 5
c : 195.0000, 6 -> 7
d : 838.0000, 6 -> 1
a : -528.0000, 7 -> 7
b : 494.0000, 7 -> 7
c : 944.0000, 7 -> 7
d : -197.0000, 7 -> 0
a : -546.0000, 0 -> 2
c : 698.0000, 0 -> 2
b : 919.0000, 1 -> 1
b : -204.0000, 1 -> 6
d : 296.0000, 2 -> 0
d : -47.0000, 2 -> 7
b : -328.0000, 3 -> 6
b : 11.0000, 3 -> 1
a : -190.0000, 4 -> 1
d : -145.0000, 4 -> 1
a : -930.0000, 5 -> 6
b : -708.0000, 5 -> 5
a : 952.0000, 6 -> 3
d : 193.0000, 6 -> 2
d : 867.0000, 7 -> 7
a : 683.0000, 7 -> 1
a : 490.0000, 6 -> 4
