a : -863.0000, 0 -> 7
b : -863.0000, 0 -> 7
c : -129.0000, 0 -> 6
d : 624.0000, 0 -> 6
a : -385.0000, 1 -> 7
b : -798.0000, 1 -> 7
c : -888.0000, 1 -> 0
d : -181.0000, 1 -> 1
a : -667.0000, 2 -> 7
b : -850.0000, 2 -> 1
c : -249.0000, 2 -> 6
d : -943.0000, 2 -> 5
a : -558.0000, 3 -> 4
b : -625.0000, 3 -> 7
c : 958.0000, 3 -> 0
d : 353.0000, 3 -> 0
a : 869.0000, 4 -> 5
b : 204.0000, 4 -> 5
c : -829.0000, 4 -> 3
d : -885.0000, 4 -> 2
a : 863.0000, 5 -> 4
b : -251.0000, 5 -> 0
c : -339.0000, 5 -> 0
d : -363.0000, 5 -> 0
a : 43.0000, 6 -> 0
b : 830.0000, 6 -> 1
c : 698.0000, 6 -> 4
d : -643.0000, 6 -> 7
a : 828.0000, 7 -> 6
b : 160.0000, 7 -> 4
c : -63.0000, 7 -> 1
d : -856.0000, 7 -> 4
b : -394.0000, 0 -> 1
c : -465.0000, 0 -> 5
a : -244.0000, 1 -> 4
b : -120.0000, 1 -> 4
d : -204.0000, 2 -> 6
b : 927.0000, 2 -> 4
a : -30.0000, 3 -> 3
b : -967.0000, 3 -> 0
a : 77.0000, 4 -> 2
d : -477.0000, 4 -> 5
c : 317.0000, 5 -> 4
c : -216.0000, 5 -> 6
b : -513.0000, 6 -> 4
c : 277.0000, 6 -> 7
c : 931.0000, 7 -> 3
d : 950.0000, 7 -> 6
