a : -333.0000, 0 -> 5
b : 904.0000, 0 -> 0
a : -38.0000, 1 -> 5
b : 724.0000, 1 -> 3
a : 848.0000, 2 -> 2
b : -175.0000, 2 -> 5
a : 646.0000, 3 -> 6
b : -89.0000, 3 -> 1
a : 386.0000, 4 -> 4
b : 661.0000, 4 -> 5
a : 838.0000, 5 -> 1
b : 881.0000, 5 -> 3
a : -991.0000, 6 -> 4
b : 829.0000, 6 -> 3
a : 667.0000, 7 -> 5
b : 902.0000, 7 -> 7
a : -229.0000, 0 -> 7
b : 669.0000, 1 -> 6
b : 874.0000, 2 -> 4
b : -138.0000, 3 -> 5
b : -455.0000, 4 -> 3
a : 168.0000, 5 -> 5
b : 580.0000, 6 -> 1
a : -97.0000, 7 -> 3
a : 565.0000, 5 -> 2
