a : -327.0000, 0 -> 1
b : -526.0000, 0 -> 2
c : -46.0000, 0 -> 0
d : 217.0000, 0 -> 3
a : -293.0000, 1 -> 1
b : -420.0000, 1 -> 0
c : 237.0000, 1 -> 0
d : 985.0000, 1 -> 1
a : 876.0000, 2 -> 1
b : 270.0000, 2 -> 2
c : -42.0000, 2 -> 3
d : 894.0000, 2 -> 0
a : -294.0000, 3 -> 1
b : 414.0000, 3 -> 2
c : -126.0000, 3 -> 2
d : 655.0000, 3 -> 3
d : -242.0000, 0 -> 2
c : 266.0000, 0 -> 3
a : 908.0000, 1 -> 0
c : 635.0000, 1 -> 3
b : -505.0000, 2 -> 1
b : 160.0000, 2 -> 3
b : -700.0000, 3 -> 1
d : -410.0000, 3 -> 1
