a : -576.0000, 0 -> 1
b : -765.0000, 0 -> 0
c : 125.0000, 0 -> 5
d : -939.0000, 0 -> 7
a : 116.0000, 1 -> 6
b : 98.0000, 1 -> 1
c : -543.0000, 1 -> 7
d : 687.0000, 1 -> 7
a : 577.0000, 2 -> 3
b : 819.0000, 2 -> 6
c : -857.0000, 2 -> 0
d : -752.0000, 2 -> 1
a : -826.0000, 3 -> 2
b : -75.0000, 3 -> 1
c : -790.0000, 3 -> 6
d : 782.0000, 3 -> 1
a : -230.0000, 4 -> 7
b : -91.0000, 4 -> 5
c : -189.0000, 4 -> 2
d : 738.0000, 4 -> 1
a : -584.0000, 5 -> 1
b : -241.0000, 5 -> 3
c : -456.0000, 5 -> 3
d : 832.0000, 5 -> 1
a : 24.0000, 6 -> 5
b : -895.0000, 6 -> 3
c : -832.0000, 6 -> 0
d : -425.0000, 6 -> 6
a : -169.0000, 7 -> 5
b : 780.0000, 7 -> 7
c : 380.0000, 7 -> 7
d : 943.0000, 7 -> 2
a : 572.0000, 0 -> 7
d : 546.0000, 0 -> 1
c : 849.0000, 1 -> 4
a : -573.0000, 1 -> 4
d : -685.0000, 2 -> 0
c : -169.0000, 2 -> 1
c : -303.0000, 3 -> 4
a : -948.0000, 3 -> 6
a : -866.0000, 4 -> 5
b : 354.0000, 4 -> 3
b : -635.0000, 5 -> 7
a : -766.0000, 5 -> 5
d : 30.0000, 6 -> 2
d : 741.0000, 6 -> 5
a : -716.0000, 7 -> 4
d : 964.0000, 7 -> 5
