a : -403.0000, 0 -> 1
b : -102.0000, 0 -> 2
c : 127.0000, 0 -> 2
d : -123.0000, 0 -> 1
a : 125.0000, 1 -> 7
b : 763.0000, 1 -> 2
c : 156.0000, 1 -> 2
d : 553.0000, 1 -> 2
a : 363.0000, 2 -> 1
b : -787.0000, 2 -> 0
c : 409.0000, 2 -> 4
d : 939.0000, 2 -> 3
a : -501.0000, 3 -> 2
b : -681.0000, 3 -> 7
c : -323.0000, 3 -> 2
d : 319.0000, 3 -> 0
a : -803.0000, 4 -> 0
b : -607.0000, 4 -> 5
c : -631.0000, 4 -> 7
d : -192.0000, 4 -> 4
a : -136.0000, 5 -> 0
b : -543.0000, 5 -> 5
c : 923.0000, 5 -> 3
d : 457.0000, 5 -> 1
a : 636.0000, 6 -> 4
b : -354.0000, 6 -> 7
c : 637.0000, 6 -> 7
d : -155.0000, 6 -> 7
a : 668.0000, 7 -> 3
b : 731.0000, 7 -> 1
c : 604.0000, 7 -> 2
d : -765.0000, 7 -> 0
a : 112.0000, 0 -> 3
d : 386.0000, 0 -> 0
d : 3.0000, 1 -> 3
b : 62.0000, 1 -> 6
b : 854.0000, 2 -> 5
d : -921.0000, 2 -> 5
c : -489.0000, 3 -> 0
a : -158.0000, 3 -> 1
d : 429.0000, 4 -> 0
d : 807.0000, 4 -> 6
b : 906.0000, 5 -> 1
a : -150.0000, 5 -> 5
b : 191.0000, 6 -> 1
b : 937.0000, 6 -> 5
c : -564.0000, 7 -> 3
b : -308.0000, 7 -> 3
