a : -242.0000, 0 -> 7
b : -332.0000, 0 -> 6
c : -782.0000, 0 -> 0
d : -198.0000, 0 -> 5
a : 48.0000, 1 -> 2
b : 849.0000, 1 -> 6
c : -748.0000, 1 -> 0
d : 555.0000, 1 -> 7
a : 4.0000, 2 -> 1
b : 590.0000, 2 -> 7
c : 76.0000, 2 -> 2
d : 366.0000, 2 -> 3
a : 891.0000, 3 -> 6
b : 578.0000, 3 -> 5
c : -634.0000, 3 -> 1
d : -321.0000, 3 -> 6
a : -512.0000, 4 -> 0
b : 751.0000, 4 -> 1
c : -716.0000, 4 -> 2
d : 820.0000, 4 -> 0
a : -154.0000, 5 -> 5
b : -679.0000, 5 -> 1
c : 445.0000, 5 -> 3
d : 897.0000, 5 -> 3
a : -42.0000, 6 -> 5
b : -871.0000, 6 -> 5
c : 495.0000, 6 -> 6
d : 519.0000, 6 -> 1
a : 130.0000, 7 -> 6
b : -644.0000, 7 -> 3
c : 375.0000, 7 -> 6
d : -693.0000, 7 -> 5
a : -898.0000, 0 -> 0
d : 252.0000, 0 -> 7
c : -149.0000, 1 -> 4
b : 379.0000, 1 -> 1
a : -8.0000, 2 -> 5
d : 413.0000, 2 -> 4
b : -563.0000, 3 -> 1
a : -51.0000, 3 -> 2
d : 645.0000, 4 -> 4
a : 459.0000, 4 -> 2
b : -664.0000, 5 -> 2
b : -251.0000, 5 -> 5
d : -626.0000, 6 -> 0
b : -281.0000, 6 -> 6
d : -559.0000, 7 -> 1
d : -960.0000, 7 -> 6
