a : 47.0000, 0 -> 2
b : 471.0000, 0 -> 0
c : 714.0000, 0 -> 1
d : 854.0000, 0 -> 3
a : 474.0000, 1 -> 1
b : 914.0000, 1 -> 0
c : -117.0000, 1 -> 2
d : -692.0000, 1 -> 3
a : -444.0000, 2 -> 3
b : 806.0000, 2 -> 0
c : -540.0000, 2 -> 2
d : -364.0000, 2 -> 1
a : 807.0000, 3 -> 0
b : -564.0000, 3 -> 2
c : 551.0000, 3 -> 1
d : -983.0000, 3 -> 1
c : 253.0000, 0 -> 0
a : -352.0000, 0 -> 3
b : 492.0000, 1 -> 3
a : -314.0000, 1 -> 3
a : 449.0000, 2 -> 0
d : -580.0000, 2 -> 2
b : -87.0000, 3 -> 1
a : -223.0000, 3 -> 3
