a : -322.0000, 0 -> 3
b : 501.0000, 0 -> 3
c : 785.0000, 0 -> 2
d : 284.0000, 0 -> 2
a : 486.0000, 1 -> 0
b : -917.0000, 1 -> 0
c : -405.0000, 1 -> 3
d : 129.0000, 1 -> 1
a : -108.0000, 2 -> 2
b : 896.0000, 2 -> 3
c : -22.0000, 2 -> 0
d : -586.0000, 2 -> 3
a : -461.0000, 3 -> 0
b : -254.0000, 3 -> 1
c : -616.0000, 3 -> 3
d : -903.0000, 3 -> 2
b : 481.0000, 0 -> 0
a : 467.0000, 0 -> 0
a : -501.0000, 1 -> 3
d : 671.0000, 1 -> 2
c : 17.0000, 2 -> 2
a : -635.0000, 2 -> 0
b : -501.0000, 3 -> 3
d : -684.0000, 3 -> 1
