a : 646.0000, 0 -> 7
b : 293.0000, 0 -> 1
a : 139.0000, 1 -> 4
b : 878.0000, 1 -> 7
a : 234.0000, 2 -> 4
b : 971.0000, 2 -> 1
a : 43.0000, 3 -> 2
b : 59.0000, 3 -> 2
a : 676.0000, 4 -> 6
b : 881.0000, 4 -> 3
a : -34.0000, 5 -> 5
b : -493.0000, 5 -> 2
a : -801.0000, 6 -> 1
b : -964.0000, 6 -> 0
a : 346.0000, 7 -> 4
b : -690.0000, 7 -> 0
a : 68.0000, 0 -> 0
b : 813.0000, 1 -> 1
b : 840.0000, 2 -> 4
b : 791.0000, 3 -> 6
b : 864.0000, 4 -> 7
b : 419.0000, 5 -> 7
a : -47.0000, 6 -> 4
a : 838.0000, 7 -> 6
b : -446.0000, 0 -> 5
