a : 590.0000, 0 -> 1
b : -244.0000, 0 -> 0
c : 945.0000, 0 -> 4
d : -723.0000, 0 -> 5
a : -277.0000, 1 -> 3
b : 741.0000, 1 -> 6
c : -394.0000, 1 -> 1
d : -655.0000, 1 -> 0
a : -632.0000, 2 -> 5
b : -576.0000, 2 -> 1
c : 22.0000, 2 -> 1
d : -247.0000, 2 -> 3
a : -350.0000, 3 -> 2
b : 80.0000, 3 -> 0
c : -110.0000, 3 -> 3
d : 442.0000, 3 -> 5
a : -871.0000, 4 -> 7
b : 489.0000, 4 -> 5
c : 821.0000, 4 -> 5
d : -726.0000, 4 -> 4
a : -208.0000, 5 -> 0
b : -952.0000, 5 -> 7
c : 114.0000, 5 -> 7
d : -735.0000, 5 -> 4
a : -851.0000, 6 -> 0
b : -446.0000, 6 -> 3
c : 209.0000, 6 -> 3
d : -297.0000, 6 -> 3
a : -962.0000, 7 -> 4
b : 688.0000, 7 -> 5
c : -492.0000, 7 -> 5
d : 45.0000, 7 -> 0
c : 176.0000, 0 -> 7
a : 10.0000, 0 -> 0
b : -804.0000, 1 -> 7
a : -974.0000, 1 -> 6
c : -118.0000, 2 -> 2
b : 289.0000, 2 -> 0
b : -589.0000, 3 -> 7
c : 739.0000, 3 -> 6
c : -784.0000, 4 -> 3
d : 485.0000, 4 -> 2
c : -159.0000, 5 -> 1
b : -976.0000, 5 -> 2
d : -504.0000, 6 -> 4
b : -547.0000, 6 -> 2
c : 133.0000, 7 -> 4
b : 399.0000, 7 -> 3
