a : 592.0000, 0 -> 2
b : 244.0000, 0 -> 1
a : 878.0000, 1 -> 3
b : -63.0000, 1 -> 0
a : -704.0000, 2 -> 0
b : -195.0000, 2 -> 0
a : 625.0000, 3 -> 6
b : -284.0000, 3 -> 7
a : 415.0000, 4 -> 5
b : -3.0000, 4 -> 2
a : 435.0000, 5 -> 4
b : 102.0000, 5 -> 0
a : -682.0000, 6 -> 6
b : 869.0000, 6 -> 5
a : 649.0000, 7 -> 1
b : 661.0000, 7 -> 1
b : 272.0000, 0 -> 3
b : 708.0000, 1 -> 5
a : -454.0000, 2 -> 5
b : 487.0000, 3 -> 4
b : -486.0000, 4 -> 5
b : -328.0000, 5 -> 1
b : -298.0000, 6 -> 1
a : 130.0000, 7 -> 2
