a : -497.0000, 0 -> 4
b : 777.0000, 0 -> 4
a : 892.0000, 1 -> 2
b : 993.0000, 1 -> 3
a : 828.0000, 2 -> 0
b : 466.0000, 2 -> 4
a : 776.0000, 3 -> 4
b : -24.0000, 3 -> 1
a : 577.0000, 4 -> 0
b : 853.0000, 4 -> 7
a : -11.0000, 5 -> 5
b : -489.0000, 5 -> 3
a : 271.0000, 6 -> 4
b : 611.0000, 6 -> 2
a : -173.0000, 7 -> 7
b : -253.0000, 7 -> 5
a : -858.0000, 0 -> 0
b : 727.0000, 1 -> 5
a : -933.0000, 2 -> 7
a : 401.0000, 3 -> 6
b : 847.0000, 4 -> 4
b : 964.0000, 5 -> 0
a : 746.0000, 6 -> 7
a : -229.0000, 7 -> 1
