a : -208.0000, 0 -> 3
b : -66.0000, 0 -> 1
c : -344.0000, 0 -> 2
d : 655.0000, 0 -> 2
a : 66.0000, 1 -> 3
b : 374.0000, 1 -> 2
c : -544.0000, 1 -> 3
d : 990.0000, 1 -> 2
a : 416.0000, 2 -> 1
b : 137.0000, 2 -> 1
c : 189.0000, 2 -> 1
d : 162.0000, 2 -> 1
a : 558.0000, 3 -> 2
b : 766.0000, 3 -> 3
c : -568.0000, 3 -> 2
d : -539.0000, 3 -> 3
c : -166.0000, 0 -> 1
c : 597.0000, 0 -> 3
c : -509.0000, 1 -> 0
d : 693.0000, 1 -> 0
d : 622.0000, 2 -> 2
c : 651.0000, 2 -> 2
a : -881.0000, 3 -> 0
d : -324.0000, 3 -> 0
