a : -9.0000, 0 -> 0
b : -866.0000, 0 -> 2
c : -731.0000, 0 -> 1
d : -281.0000, 0 -> 0
a : 759.0000, 1 -> 0
b : 703.0000, 1 -> 2
c : 558.0000, 1 -> 0
d : -624.0000, 1 -> 3
a : 715.0000, 2 -> 3
b : -514.0000, 2 -> 3
c : -109.0000, 2 -> 1
d : -28.0000, 2 -> 1
a : -592.0000, 3 -> 0
b : 245.0000, 3 -> 2
c : 567.0000, 3 -> 3
d : 184.0000, 3 -> 3
b : 861.0000, 0 -> 3
c : -107.0000, 0 -> 0
d : 993.0000, 1 -> 2
c : 547.0000, 1 -> 2
c : -433.0000, 2 -> 3
c : 864.0000, 2 -> 0
c : 994.0000, 3 -> 2
b : -670.0000, 3 -> 0
