a : 604.0000, 0 -> 6
b : 323.0000, 0 -> 0
a : 141.0000, 1 -> 0
b : 535.0000, 1 -> 2
a : -428.0000, 2 -> 6
b : 259.0000, 2 -> 3
a : 859.0000, 3 -> 6
b : 184.0000, 3 -> 7
a : 39.0000, 4 -> 1
b : -637.0000, 4 -> 1
a : -897.0000, 5 -> 0
b : -351.0000, 5 -> 3
a : 653.0000, 6 -> 5
b : -641.0000, 6 -> 5
a : -177.0000, 7 -> 7
b : -881.0000, 7 -> 3
b : -142.0000, 0 -> 5
b : 28.0000, 1 -> 6
a : -13.0000, 2 -> 1
b : 930.0000, 3 -> 1
a : -191.0000, 4 -> 7
a : 656.0000, 5 -> 4
a : 427.0000, 6 -> 0
a : -865.0000, 7 -> 0
