a : 258.0000, 0 -> 1
b : -48.0000, 0 -> 0
c : 480.0000, 0 -> 0
d : -31.0000, 0 -> 0
a : 955.0000, 1 -> 1
b : 387.0000, 1 -> 3
c : -138.0000, 1 -> 3
d : -571.0000, 1 -> 3
a : -585.0000, 2 -> 2
b : 905.0000, 2 -> 0
c : -472.0000, 2 -> 2
d : 191.0000, 2 -> 0
a : -411.0000, 3 -> 2
b : -606.0000, 3 -> 0
c : 130.0000, 3 -> 1
d : 649.0000, 3 -> 2
a : 274.0000, 0 -> 2
b : -364.0000, 0 -> 3
b : 183.0000, 1 -> 2
d : 364.0000, 1 -> 2
d : 636.0000, 2 -> 1
b : -369.0000, 2 -> 1
a : 281.0000, 3 -> 1
a : 38.0000, 3 -> 3
