a : -998.0000, 0 -> 0
b : -672.0000, 0 -> 0
c : -373.0000, 0 -> 0
d : -296.0000, 0 -> 3
a : 614.0000, 1 -> 2
b : 550.0000, 1 -> 1
c : -463.0000, 1 -> 0
d : 488.0000, 1 -> 1
a : -538.0000, 2 -> 1
b : 949.0000, 2 -> 3
c : -615.0000, 2 -> 2
d : 43.0000, 2 -> 1
a : 50.0000, 3 -> 3
b : -168.0000, 3 -> 2
c : 433.0000, 3 -> 3
d : -897.0000, 3 -> 1
a : -988.0000, 0 -> 3
d : 746.0000, 0 -> 2
d : -363.0000, 1 -> 2
a : -936.0000, 1 -> 1
a : 129.0000, 2 -> 0
d : -635.0000, 2 -> 0
b : 566.0000, 3 -> 3
d : -521.0000, 3 -> 0
