a : 688.0000, 0 -> 0
b : 582.0000, 0 -> 4
c : 560.0000, 0 -> 3
d : 855.0000, 0 -> 1
a : 650.0000, 1 -> 7
b : -879.0000, 1 -> 4
c : 187.0000, 1 -> 3
d : 850.0000, 1 -> 5
a : -80.0000, 2 -> 3
b : -107.0000, 2 -> 6
c : 675.0000, 2 -> 3
d : -552.0000, 2 -> 6
a : -717.0000, 3 -> 5
b : -413.0000, 3 -> 0
c : -884.0000, 3 -> 0
d : 800.0000, 3 -> 2
a : 591.0000, 4 -> 1
b : 3.0000, 4 -> 3
c : 710.0000, 4 -> 0
d : -818.0000, 4 -> 0
a : 582.0000, 5 -> 1
b : -775.0000, 5 -> 7
c : 146.0000, 5 -> 1
d : -725.0000, 5 -> 5
a : 168.0000, 6 -> 3
b : -885.0000, 6 -> 6
c : 416.0000, 6 -> 1
d : 327.0000, 6 -> 3
a : -57.0000, 7 -> 0
b : -631.0000, 7 -> 6
c : -940.0000, 7 -> 0
d : -121.0000, 7 -> 0
a : -670.0000, 0 -> 2
d : 177.0000, 0 -> 2
c : -14.0000, 1 -> 0
d : 211.0000, 1 -> 6
b : 293.0000, 2 -> 7
c : -70.0000, 2 -> 2
a : -82.0000, 3 -> 2
c : -366.0000, 3 -> 6
d : 369.0000, 4 -> 4
a : -674.0000, 4 -> 5
c : 382.0000, 5 -> 7
c : 705.0000, 5 -> 4
c : 264.0000, 6 -> 7
d : 895.0000, 6 -> 0
d : 647.0000, 7 -> 5
a : -64.0000, 7 -> 6
