a : -656.0000, 0 -> 5
b : 580.0000, 0 -> 3
c : -146.0000, 0 -> 3
d : -591.0000, 0 -> 7
a : 53.0000, 1 -> 4
b : -605.0000, 1 -> 7
c : 811.0000, 1 -> 3
d : 385.0000, 1 -> 3
a : 811.0000, 2 -> 0
b : 759.0000, 2 -> 7
c : 881.0000, 2 -> 2
d : -340.0000, 2 -> 3
a : -368.0000, 3 -> 1
b : -931.0000, 3 -> 7
c : -916.0000, 3 -> 3
d : 852.0000, 3 -> 6
a : 102.0000, 4 -> 6
b : 313.0000, 4 -> 2
c : 946.0000, 4 -> 6
d : -359.0000, 4 -> 5
a : -329.0000, 5 -> 7
b : 58.0000, 5 -> 3
c : -301.0000, 5 -> 0
d : -478.0000, 5 -> 3
a : 668.0000, 6 -> 6
b : -536.0000, 6 -> 3
c : -936.0000, 6 -> 6
d : 156.0000, 6 -> 5
a : -422.0000, 7 -> 6
b : 436.0000, 7 -> 7
c : 602.0000, 7 -> 4
d : -483.0000, 7 -> 7
d : -620.0000, 0 -> 2
b : -964.0000, 0 -> 7
c : 71.0000, 1 -> 6
d : -327.0000, 1 -> 4
a : -947.0000, 2 -> 7
b : 535.0000, 2 -> 1
c : 372.0000, 3 -> 7
d : -529.0000, 3 -> 5
b : 52.0000, 4 -> 0
b : -747.0000, 4 -> 3
b : -848.0000, 5 -> 6
b : 341.0000, 5 -> 5
b : -57.0000, 6 -> 4
b : -367.0000, 6 -> 2
c : -836.0000, 7 -> 7
b : -826.0000, 7 -> 1
