a : -618.0000, 0 -> 4
b : 503.0000, 0 -> 5
a : -564.0000, 1 -> 7
b : 265.0000, 1 -> 4
a : -17.0000, 2 -> 4
b : 48.0000, 2 -> 5
a : -780.0000, 3 -> 2
b : 133.0000, 3 -> 7
a : -989.0000, 4 -> 1
b : 557.0000, 4 -> 7
a : 351.0000, 5 -> 1
b : 853.0000, 5 -> 1
a : 630.0000, 6 -> 6
b : -47.0000, 6 -> 4
a : -613.0000, 7 -> 6
b : 875.0000, 7 -> 2
b : 424.0000, 0 -> 7
b : -768.0000, 1 -> 6
b : -196.0000, 2 -> 3
a : 728.0000, 3 -> 3
b : 434.0000, 4 -> 4
b : -234.0000, 5 -> 0
b : -663.0000, 6 -> 6
a : -849.0000, 7 -> 0
